0,114.000000
1,116.000000
2,119.000000
3,119.000000
4,119.000000
5,117.000000
6,113.000000
7,99.000000
8,99.000000
9,96.000000
10,97.000000
11,100.000000
12,89.000000
13,89.000000
14,111.000000
15,112.000000
16,89.000000
17,112.000000
18,102.000000
19,104.000000
20,104.000000
21,107.000000
22,102.000000
23,103.000000
24,102.000000
25,102.000000
26,102.000000
27,115.000000
28,112.000000
29,115.000000
30,100.000000
31,108.000000
32,112.000000
33,107.000000
34,117.000000
35,116.000000
36,118.000000
37,105.000000
38,106.000000
39,89.000000
40,111.000000
41,112.000000
43,112.000000
44,110.000000
45,27.000000
46,27.000000
47,27.000000
48,27.000000
49,27.000000
50,27.000000
51,27.000000
52,27.000000
53,27.000000
54,27.000000
55,27.000000
56,27.000000
57,27.000000
58,27.000000
59,27.000000
60,27.000000
61,27.000000
62,27.000000
63,27.000000
64,27.000000
65,27.000000
66,27.000000
67,27.000000
68,27.000000
69,27.000000
70,27.000000
71,27.000000
72,27.000000
73,27.000000
74,27.000000
75,27.000000
76,27.000000
77,27.000000
78,27.000000
79,27.000000
80,27.000000
81,27.000000
82,27.000000
83,27.000000
84,27.000000
85,27.000000
86,27.000000
87,27.000000
88,27.000000
89,27.000000
90,27.000000
91,27.000000
92,27.000000
93,27.000000
94,27.000000
95,120.000000
96,27.000000
97,27.000000
98,27.000000
99,27.000000
101,27.000000
102,27.000000
100,27.000000
103,120.000000
104,120.000000
105,120.000000
106,120.000000
107,120.000000
108,120.000000
109,120.000000
110,120.000000
111,120.000000
112,120.000000
113,120.000000
114,120.000000
115,120.000000
116,120.000000
117,120.000000
118,120.000000
119,120.000000
120,120.000000
