0,13.000000
2,9.000000
6,10.000000
7,6.000000
8,6.000000
9,9.000000
10,8.000000
12,8.000000
13,8.000000
14,5.000000
15,5.000000
16,12.000000
17,1.000000
39,6.000000
40,7.000000
41,1.000000
43,3.000000
44,6.000000
45,4.000000
46,4.000000
47,2.000000
49,2.000000
51,2.000000
52,4.000000
55,2.000000
56,2.000000
57,2.000000
58,2.000000
59,2.000000
60,2.000000
61,2.000000
62,8.000000
64,18.000000
65,4.000000
66,2.000000
67,4.000000
68,10.000000
69,6.000000
70,6.000000
71,10.000000
72,6.000000
73,12.000000
74,6.000000
75,4.000000
76,2.000000
78,8.000000
81,4.000000
89,14.000000
92,10.000000
93,6.000000
96,8.000000
97,8.000000
98,8.000000
101,6.000000
102,5.000000
100,2.000000
103,0.000000
104,0.000000
105,0.000000
106,0.000000
107,0.000000
108,0.000000
109,0.000000
110,0.000000
111,0.000000
112,0.000000
113,0.000000
114,0.000000
115,0.000000
116,0.000000
117,0.000000
118,0.000000
119,0.000000
120,0.000000
