0,0.000563
1,0.000248
2,0.000000
3,0.000000
4,0.000000
5,0.000129
6,0.001352
7,0.002233
8,0.002233
9,0.001618
10,0.001316
11,0.000249
12,0.000149
13,0.000149
14,0.000400
15,0.000442
16,0.000258
17,0.000000
18,0.000683
19,0.000165
20,0.002416
21,0.002224
22,0.000206
23,0.001032
24,0.000155
25,0.000103
26,0.000103
27,0.000161
28,0.002743
29,0.000122
30,0.002928
31,0.002337
32,0.001819
33,0.000052
34,0.000051
35,0.000000
36,0.000061
37,0.000033
38,0.001261
39,0.000000
40,0.000243
41,0.000112
43,0.000011
44,0.000143
45,0.000297
46,0.000297
47,0.000000
48,0.000000
49,0.000000
50,0.000000
51,0.000000
52,0.004871
53,0.001761
54,0.001761
55,0.000173
56,0.000173
57,0.005318
58,0.005318
59,0.011195
60,0.001505
61,0.001505
62,0.041788
63,0.013661
64,0.178001
65,0.000000
66,0.000000
67,0.004871
68,0.022254
69,0.001015
70,0.001015
71,0.029107
72,0.006319
73,0.037980
74,0.000026
75,0.004871
76,0.000000
77,0.004569
78,0.002431
79,0.000264
80,0.000036
81,0.005927
82,0.001002
83,0.003189
84,0.001528
85,0.003778
86,0.004102
87,0.006323
88,0.008352
89,0.013471
90,0.000153
91,0.006591
92,0.002679
93,0.008834
94,0.000500
95,0.000000
96,0.005214
97,0.005214
98,0.006131
99,0.020517
101,0.013883
102,0.005058
100,0.000000
103,0.000123
104,0.000000
105,0.000241
106,0.006110
107,0.000347
108,0.000156
109,0.000000
110,0.009799
111,0.001548
112,0.000000
113,0.000000
114,0.001025
115,0.000000
116,0.000000
117,0.000008
118,0.000140
119,0.000483
120,0.000457
121,0.000000
122,0.000000
123,0.000000
124,0.005721
125,0.000000
126,0.005083
127,0.000000
128,0.000000
129,0.001181
130,0.000000
131,0.000000
132,0.000000
133,0.000000
134,0.000000
135,0.000000
136,0.000288
137,0.000161
138,0.000165
139,0.000000
140,0.000000
141,0.000000
142,0.000082
143,0.000000
144,0.000230
145,0.000293
146,0.000000
147,0.000000
148,0.000905
149,0.000053
150,0.000000
151,0.000000
152,0.000378
153,0.000000
154,0.000000
155,0.000016
156,0.000000
157,0.000000
158,0.000804
159,0.000000
160,0.000000
161,0.000000
162,0.000000
163,0.000206
164,0.000148
165,0.000000
166,0.000000
167,0.000000
168,0.000000
169,0.000000
170,0.000000
171,0.000000
172,0.000000
173,0.000000
174,0.000000
175,0.000000
176,0.000000
177,0.000000
178,0.000000
179,0.000000
180,0.000000
181,0.000000
182,0.000000
183,0.000000
184,0.000000
185,0.000000
186,0.000000
187,0.000000
188,0.000000
189,0.000000
190,0.000000
191,0.000000
192,0.000000
193,0.000000
194,0.000000
195,0.000000
196,0.000000
197,0.000000
198,0.000000
199,0.000000
200,0.000000
201,0.000000
202,0.000000
203,0.000000
204,0.000864
205,0.000000
206,0.000000
207,0.000000
208,0.000000
209,0.000000
210,0.000000
211,0.000000
212,0.000000
213,0.000000
214,0.000000
215,0.000000
216,0.000000
217,0.000000
218,0.000000
219,0.000000
220,0.000000
221,0.000000
222,0.000000
223,0.000000
224,0.000000
225,0.000000
226,0.000000
227,0.000000
228,0.000000
229,0.000000
230,0.000000
231,0.000000
232,0.000000
233,0.000000
234,0.000000
235,0.000000
236,0.000000
237,0.000000
238,0.000000
239,0.000000
240,0.000000
241,0.000000
242,0.000000
243,0.000000
244,0.000000
245,0.000000
246,0.000000
247,0.000000
248,0.000000
