NodeID,Cn,Id,Rn
0,16,0.00022561234037995475,230
1,21,9.65128789317132e-05,237
2,14,0.0,240
6,11,0.0003017508986659571,220
7,11,0.0014604414781266822,173
8,11,0.0014604414781266822,173
9,12,0.0009521321611083114,143
10,11,0.0007812569000488848,153
11,8,0.00022466180887845092,188
12,9,0.0001082209986709702,77
13,9,0.0001082209986709702,77
14,6,0.0011377821174669478,201
15,5,0.0003847769426662964,210
16,13,0.00023479526612239733,77
17,1,0.0,210
18,10,0.00028434062848554074,217
20,16,0.0010359932259205176,222
21,14,0.0004712357621684271,230
22,5,3.6730083894860774e-05,210
23,11,0.00034683703915085705,217
24,4,2.862293732072605e-05,210
25,5,2.862293732072605e-05,210
26,5,2.862293732072605e-05,210
29,7,0.00014442309904711724,230
30,9,0.0011807915348633908,205
33,3,0.0,240
37,1,0.0,240
39,6,0.0,77
40,7,0.0004513276736553744,201
41,1,0.0,210
43,3,1.2657426745142713e-05,210
44,6,0.0001645465476868553,192
45,4,0.00033706078323507595,76
46,4,0.00033706078323507595,76
47,2,0.0,76
49,2,0.0,76
51,2,0.0,76
52,4,0.005221188532371369,76
53,3,0.0019139912784302377,76
54,3,0.0019139912784302377,76
55,3,0.00015549799440059555,76
56,3,0.00015549799440059555,76
57,14,0.005488525865822298,76
58,14,0.005488525865822298,76
59,11,0.012617790078689937,76
60,16,0.0016977294544555143,76
61,16,0.0016977294544555143,76
62,22,0.04186510608580695,76
63,6,0.012199338219591965,76
64,172,0.18418342517614011,76
65,4,0.0,76
66,2,0.0,76
67,4,0.005221188532371369,76
68,10,0.024254841874080415,76
69,6,0.0011133944163629554,76
70,6,0.0011133944163629554,76
71,10,0.021073530608370174,76
72,6,0.005240848007128623,76
73,16,0.03243407994409306,76
74,6,2.9835363042122106e-05,76
75,4,0.005221188532371369,76
76,2,0.0,76
78,8,0.002674684364527393,76
79,10,0.00029089656240953443,76
80,5,1.4298719443963416e-05,76
81,4,0.00650446005684343,76
82,17,0.0007530140492133947,76
83,4,0.0010549965192076453,76
84,19,0.0013010039779229766,76
85,20,0.003910867020398557,76
86,17,0.004559529030025714,76
87,19,0.005495555077752157,76
88,22,0.007892028086060833,76
89,17,0.01346794440537845,76
90,3,0.0,76
91,9,0.007209986486283794,76
92,10,0.002736189089900881,76
93,19,0.008118880226938992,76
96,8,0.005392619848117676,76
97,8,0.005392619848117676,76
98,8,0.006884464816874159,76
99,10,0.020701824575996786,76
101,6,0.013579081070537307,76
102,5,0.0055654253347437324,76
100,2,0.0,76
103,9,0.00014239605088285553,240
104,8,0.0,200
