NodeID,Cn,Id,Rn
0,14,0.00109781121751026,197
2,9,0.0,200
6,10,0.001268809849521204,187
7,6,0.005861928389288172,159
8,6,0.005861928389288172,159
9,10,0.005839111868523634,129
10,9,0.005337515881291531,139
11,6,0.001568117245271828,168
12,8,0.000563155494756042,63
13,8,0.000563155494756042,63
14,5,0.003860272194745519,168
15,5,0.004239370980137054,177
16,12,0.0014751481988144095,63
17,1,0.0,177
23,6,0.0,200
24,2,0.0,193
25,3,0.0,193
26,3,0.0,193
33,1,0.0,200
39,6,0.0,63
40,7,0.005075339617063284,168
41,1,0.0,177
43,3,9.119927040583675e-05,177
44,6,0.001185590515275878,159
45,4,0.0019870041039671683,76
46,4,0.0019870041039671683,76
47,2,0.0,76
49,2,0.0,76
51,2,0.0,76
52,4,0.013953488372093023,76
55,2,0.0,76
56,2,0.0,76
57,6,0.0051459188326493386,76
58,6,0.0051459188326493386,76
59,4,0.01094391244870041,76
60,8,0.0017966256269949842,76
61,8,0.0017966256269949842,76
62,14,0.09261714269922204,76
64,22,0.19489528369487333,76
65,4,0.0,76
66,2,0.0,76
67,4,0.013953488372093023,76
68,10,0.059661042711658306,76
69,6,0.0036608907128742973,76
70,6,0.0036608907128742973,76
71,10,0.05666666666666666,76
72,6,0.02006902126601169,76
73,12,0.07871802843759067,76
74,6,0.00027359781121751026,76
75,4,0.013953488372093023,76
76,2,0.0,76
78,8,0.012428802387762715,76
79,6,0.0016279069767441861,76
80,3,6.839945280437756e-05,76
81,4,0.01677471069741932,76
82,10,0.006466913159799617,76
84,13,0.024250770888937786,76
87,15,0.03892650858793129,76
89,15,0.04725745450779652,76
90,3,0.0,76
91,8,0.023133981081997497,76
92,10,0.021858640295712797,76
93,13,0.05739452370095324,76
96,8,0.021209737594826514,76
97,8,0.021209737594826514,76
98,8,0.010670314637482898,76
101,6,0.03311901504787962,76
102,5,0.007774737802097583,76
100,2,0.0,76
103,0,0.0,200
104,0,0.0,200
105,0,0.0,200
106,0,0.0,200
107,0,0.0,200
108,0,0.0,200
109,0,0.0,200
110,0,0.0,200
111,0,0.0,200
112,0,0.0,200
113,0,0.0,200
114,0,0.0,200
115,0,0.0,200
116,0,0.0,200
117,0,0.0,200
118,0,0.0,200
119,0,0.0,200
120,0,0.0,200
