NodeID,Cn,Id,Rn
2,0,0.0,3
134,7,0.0,3
135,5,0.0,3
136,7,0.0,3
161,3,0.0,3
162,3,0.0,3
163,6,1.0,3
164,7,6.0,3
165,1,0.0,3
166,5,0.0,3
167,3,0.0,3
168,6,0.0,3
169,5,0.0,3
171,0,0.0,3
179,0,0.0,3
180,0,0.0,3
181,0,0.0,3
183,0,0.0,3
184,0,0.0,3
185,0,0.0,3
186,1,0.0,3
187,7,0.0,3
188,0,0.0,3
191,0,0.0,3
193,0,0.0,3
194,0,0.0,3
195,0,0.0,3
196,0,0.0,3
197,0,0.0,3
198,0,0.0,3
199,0,0.0,3
200,0,0.0,3
201,0,0.0,3
202,0,0.0,3
203,0,0.0,3
205,0,0.0,3
206,0,0.0,3
208,0,0.0,3
210,0,0.0,3
211,0,0.0,3
212,0,0.0,3
213,0,0.0,3
214,1,0.0,3
215,1,0.0,3
216,2,0.0,3
217,0,0.0,3
218,0,0.0,3
219,0,0.0,3
220,0,0.0,3
221,0,0.0,3
222,0,0.0,3
223,1,0.0,3
224,0,0.0,3
225,0,0.0,3
226,0,0.0,3
227,0,0.0,3
228,0,0.0,3
229,0,0.0,3
230,0,0.0,3
231,0,0.0,3
232,0,0.0,3
233,0,0.0,3
234,0,0.0,3
235,0,0.0,3
236,0,0.0,3
237,0,0.0,3
238,0,0.0,3
239,0,0.0,3
240,0,0.0,3
241,0,0.0,3
242,1,0.0,3
244,0,0.0,3
245,0,0.0,3
246,0,0.0,3
